Product_Brand,Product_Name,Product_Type,Product_Category,Product_Original_Price,Product_Offer_Price,Product_Discount,Product_Rating,Product_Ratings_Count,Product_Reviews_Count,Product_Highlight,Product_Stock_Status,Product_Rating_Scale,Product_Price_Difference
The Body Shop,"The Body Shop Pomegranate Shower Gel &
Body Lotion Gift Set (100ml)",Kits & Combos,Combo,395,0,0,0.0,0,0,,In Stock,Low,395
The Body Shop,"The Body Shop British Rose Eau De
Toilette And Body Yogurt Combo (2 pcs)",Kits & Combos,Combo,2890,2457,15,4.4,5766,726,,In Stock,High,433
The Body Shop,"The Body Shop Blue Musk Zest Hair And
Body Wash (250ml)",Bath & Body,Bath & Shower,1095,0,0,4.3,42,1,,In Stock,High,1095
The Body Shop,"The Body Shop Edelweiss Bouncy Eye Mask
(20ml)",Skin Care,Masks,2195,0,0,3.7,3,0,,In Stock,Medium,2195
The Body Shop,"The Body Shop Seaweed Oil-Control
Overnight Mask (75ml)",Skin Care,Masks,1295,0,0,4.0,8,1,,In Stock,High,1295
The Body Shop,"The Body Shop Wild Jasmine Body Cream
(200ml)",Bath & Body,Body Care,1795,0,0,4.7,30,7,,In Stock,High,1795
The Body Shop,"The Body Shop Face Base Tea Tree Compact
Refillable Case (2 g)",Makeup,Face,500,0,0,4.0,21,1,,In Stock,High,500
The Body Shop,"The Body Shop Pomegranate Shower Gel,
Body Lotion & Body Mist Gift Set (120ml)",Kits & Combos,Combo,785,0,0,5.0,1,0,,Out Of Stock,High,785
The Body Shop,"The Body Shop Banana Truly Nourishing
Conditioner (250ml)",Hair,hair care,745,0,0,4.3,1344,216,,Out Of Stock,High,745
The Body Shop,"The Body Shop Banana Shampoo &
Conditioner Combo (2 Pcs)",Kits & Combos,Combo,1490,1267,15,4.2,3506,543,,Out Of Stock,High,223
The Body Shop,"The Body Shop Strawberry Body Mist - For
Women (100ml)",Bath & Body,Fragrances,995,0,0,4.3,1539,247,,Out Of Stock,High,995
The Body Shop,"The Body Shop India Edit Body Mist Gift
Set (80ml)",Kits & Combos,Combo,1145,0,0,5.0,1,0,,Out Of Stock,High,1145
The Body Shop,"The Body Shop Vanilla Body Mist For Her
(100ml)",Bath & Body,Fragrances,945,0,0,4.3,1914,297,,Out Of Stock,High,945
The Body Shop,"The Body Shop Black Musk Fragrance Mist
For Her (100ml)",Bath & Body,Fragrances,1395,0,0,4.3,396,73,,Out Of Stock,High,1395
The Body Shop,"The Body Shop Chinese Ginseng & Rice
Clarifying Polishing Mask (75ml)",Skin Care,Masks,2395,0,0,4.5,336,50,,Out Of Stock,High,2395
The Body Shop,"The Body Shop Blue Musk Fragrance Mist
For Her (100ml)",Bath & Body,Fragrances,1545,0,0,4.1,36,3,,Out Of Stock,High,1545
The Body Shop,"The Body Shop Coconut Oil Brillantly
Nourishing Pre-Shampoo Hair Oil (200ml)",Hair,hair care,895,0,0,4.4,274,58,,Out Of Stock,High,895
The Body Shop,"The Body Shop Lotus Shower Gel, Body
Lotion & Body Mist Gift Set (120ml)",Kits & Combos,Combo,785,0,0,5.0,1,0,,Out Of Stock,High,785
The Body Shop,"The Body Shop Full Rose Eau De Parfum
(75ml)",Bath & Body,Fragrances,3995,0,0,0.0,0,0,,Out Of Stock,Low,3995
The Body Shop,"The Body Shop Vibrant Bergamot Body Mist
For Her (100ml)",Bath & Body,Fragrances,1345,0,0,4.3,61,3,,Out Of Stock,High,1345
The Body Shop,"The Body Shop Rebel Rosebud Body Mist
For Her (100ml)",Bath & Body,Fragrances,1495,0,0,4.5,99,11,,Out Of Stock,High,1495
The Body Shop,"The Body Shop Full Ylang Ylang Eau De
Parfum (75ml)",Bath & Body,Fragrances,3995,0,0,0.0,0,0,,Out Of Stock,Low,3995
The Body Shop,"The Body Shop Oils Of Life Intensely
Revitalizing Facial Oil (30ml)",Skin Care,Specialised Skincare,3195,0,0,4.3,251,30,,Out Of Stock,High,3195
The Body Shop,"The Body Shop Rebel Rosebud Eau De
Toilette For Her (50ml)",Bath & Body,Fragrances,1995,0,0,4.6,40,5,,Out Of Stock,High,1995
The Body Shop,"The Body Shop Blissful Strawberry Body
Cream (200ml)",Bath & Body,Body Care,1595,0,0,4.2,15,1,,Out Of Stock,High,1595
The Body Shop,"The Body Shop Jamaican Black Castor Oil
Curl Activator (200ml)",Skin or Hair or Body,Oil,1395,0,0,5.0,2,0,,Out Of Stock,High,1395
The Body Shop,"The Body Shop Black Grape Shower Gel &
Body Lotion Gift Set (100ml)",Kits & Combos,Combo,395,0,0,1.0,1,0,,Out Of Stock,Low,395
The Body Shop,"The Body Shop Ginger Scalp Care Shampoo
(400ml)",Hair,hair care,1195,0,0,4.4,351,71,,Out Of Stock,High,1195
The Body Shop,"The Body Shop Black Grape Shower Gel,
Body Lotion & Body Mist Gift Set (120ml)",Kits & Combos,Combo,785,0,0,0.0,0,0,,Out Of Stock,Low,785
The Body Shop,"The Body Shop Drops Of Light Brightening
Serum (30ml)",Skin Care,Serums,2895,0,0,4.3,340,51,,Out Of Stock,High,2895
The Body Shop,"The Body Shop Vibrant Bergamot Eau De
Toilette For Her (50ml)",Bath & Body,Fragrances,1995,0,0,4.2,18,2,,Out Of Stock,High,1995
The Body Shop,"The Body Shop Glowing Cherry Blossom
Body Cream (200ml)",Bath & Body,Body Care,1395,0,0,4.7,32,1,,Out Of Stock,High,1395
The Body Shop,"The Body Shop Vitamin C Glow-Revealing
Liquid Peel (100ml)",Others,Others,1995,0,0,4.3,276,88,,Out Of Stock,High,1995
The Body Shop,"The Body Shop Satsuma Body Mist For Her
(100ml)",Bath & Body,Fragrances,945,0,0,4.4,341,64,,Out Of Stock,High,945
The Body Shop,"The Body Shop Wild Jasmine Shower Gel
(250ml)",Bath & Body,Bath & Shower,895,0,0,4.4,22,3,,Out Of Stock,High,895
The Body Shop,"The Body Shop Vitamin C Concealer -
Light 1W (8 ml)",Makeup,Face,1795,0,0,4.2,47,3,,Out Of Stock,High,1795
The Body Shop,The Body Shop Wooden Shaving Brush,Makeup,Tools,995,0,0,4.5,26,5,,Out Of Stock,High,995
The Face Shop,"The Face Shop Rice Water Bright Korean
Cleanser - Best Face Wash for Even Tone
& Glowing Skin (150ml)",Skin Care,Cleansers,899,0,0,4.5,26562,3156,,In Stock,High,899
The Face Shop,"The Face Shop Rice & Ceramide Emulsion
Mini - Korean Brightening Moisturizer
for Dull & Dry Skin (70ml)",Skin Care,Moisturizers,599,569,5,4.4,10875,1334,,In Stock,High,30
The Face Shop,"The Face Shop Rice & Ceramide Face Toner
- Korean Beauty Skincare for Moisture &
Brightness (150ml)",Skin Care,Toners,899,0,0,4.4,5931,589,BESTSELLER,In Stock,High,899
The Face Shop,"The Face Shop Korean Hydrating, Oil Free
Sunscreen SPF 50+ PA++++ for Matte
Finish & No White Cast (50ml)",Skin Care,Sun Care,1199,1019,15,4.4,431,74,,In Stock,High,180
The Face Shop,"The Face Shop Vitamin C Lip Sleeping
Mask - Lightening Korean Lip Balm for
Dark, Dry, Pigmented Lips (14g)",Makeup,Lips,1295,0,0,4.6,37,3,,In Stock,High,1295
The Face Shop,"The Face Shop Alltimate Vegan Mucin
Peptide 8 Serum - No Snails, Korean,
Anti Aging, Hydrating (30ml)",Skin Care,Serums,1589,1430,10,4.3,15,2,,In Stock,High,159
The Face Shop,"The Face Shop Rice & Ceramide
Moisturizer - Korean Day Cream for
Barrier Repair & Glass Skin Glow (50ml)",Skin Care,Moisturizers,1040,0,0,4.4,4416,527,BESTSELLER,In Stock,High,1040
The Face Shop,The Face Shop Rice & Shine Combo (3pcs),Kits & Combos,Combo,1148,1118,3,4.4,1723,162,,In Stock,High,30
The Face Shop,"The Face Shop K Beauty Duo Face Serum &
Ceramide Moisturizer Combo (3pcs)",Kits & Combos,Combo,1884,1661,12,4.4,1241,95,,In Stock,High,223
The Face Shop,"The Face Shop X Khushi Kapoor Exclusive
Kit (5 pcs)",Kits & Combos,Combo,2359,1873,21,4.5,24781,2129,,In Stock,High,486
The Face Shop,"The Face Shop 2 Step Cleanse & Hydrate
Combo (3pcs)",Kits & Combos,Combo,1998,0,0,4.4,645,73,,In Stock,High,1998
The Face Shop,"The Face Shop Rice Water Bright Ultra
Light Cleansing Oil - Korean Makeup
Remover for heavy makeup (150ml)",Makeup,Face,1349,0,0,4.4,3268,486,,In Stock,High,1349
The Face Shop,"The Face Shop Real Nature Rice Face Mask
(20g)",Skin Care,Masks,100,0,0,4.5,87958,10988,BESTSELLER,In Stock,High,100
The Face Shop,"The Face Shop Rice Water Bright Korean
Cleanser - Best Face Wash for Even Tone
& Glowing Skin (150ml)",Skin Care,Cleansers,899,0,0,4.5,26562,3156,BESTSELLER,In Stock,High,899
The Face Shop,"The Face Shop Rice & Ceramide Emulsion -
Korean Brightening Moisturizer/Cream for
Dull & Dry Skin (150ml)",Skin Care,Moisturizers,990,0,0,4.4,10875,1334,BESTSELLER,In Stock,High,990
The Face Shop,"The Face Shop Pomegranate & Collagen
Volume Lifting Cream (50ml)",Skin Care,Moisturizers,1249,0,0,4.4,2165,250,BESTSELLER,In Stock,High,1249
The Face Shop,"The Face Shop Rice Water Bright Ultra
Light Cleansing Oil - Korean Makeup
Remover for heavy makeup (55ml)",Makeup,Face,549,0,0,4.4,3268,486,BESTSELLER,In Stock,High,549
The Face Shop,"The Face Shop Rice Water Bright Foaming
Cleanser, Face Wash For Glowing Skin &
Even Skin Tone (50ml)",Skin Care,Cleansers,370,0,0,4.3,8306,543,BESTSELLER,In Stock,High,370
The Face Shop,"The Face Shop Water Fit Lip Tint -
Cherry Kiss, Waterproof & Long Lasting
Lip & Cheek Tint (5gm)",Makeup,Lips,549,0,0,4.2,11407,2413,,In Stock,High,549
The Face Shop,"The Face Shop Pomegranate & 10% Collagen
Serum - Best Anti Aging Korean Serum
with Hyaluronic Acid (30ml)",Skin Care,Serums,990,0,0,4.4,629,87,,In Stock,High,990
The Face Shop,"The Face Shop Rice & Ceramide
Moisturizing Skincare Set, Complete
Travel Friendly Skincare Routine (3
pieces)",Kits & Combos,Combo,849,0,0,4.3,1202,90,,In Stock,High,849
The Face Shop,"The Face Shop White Seed Brightening
Korean Serum With Niacinamide &
Hyaluronic Acid for Dark Spots (30ml)",Skin Care,Serums,1285,1092,15,4.3,1554,394,,In Stock,High,193
The Face Shop,"The Face Shop Rice Water Bright Rich
Cleansing Oil - Gentle Korean Makeup
Remover for Heavy Makeup (150ml)",Makeup,Face,1289,0,0,4.5,1513,267,,In Stock,High,1289
The Face Shop,"The Face Shop Korean Jeju Aloe Vera
Soothing Gel with Vitamin E for Face,
Body & Hair (300ml)",Skin Care,Moisturizers,490,0,0,4.6,6913,1557,,In Stock,High,490
The Face Shop,"The Face Shop Chia Seed Deeply Hydrating
Cream with Vitamin B12 - Korean Beauty
Glow Moisturizer (50ml)",Skin Care,Moisturizers,2599,0,0,4.5,1187,333,,In Stock,High,2599
The Face Shop,"The Face Shop White Seed Brightening
Lotion - Korean Moisturizer With
Niacinamide for Even Skin Tone (50ml)",Skin Care,Moisturizers,779,662,15,4.4,777,143,,In Stock,High,117
The Face Shop,"The Face Shop Tea Tree Gel Cleanser -
Korean Face Wash with AHA, BHA, PHA &
Hyaluronic Acid for Acne (150ml)",Skin Care,Cleansers,999,899,10,4.5,106,12,,In Stock,High,100
The Face Shop,"The Face Shop Alltimate Vegan Mucin 8
Peptide Cream - Anti Aging Korean
Moisturizer with No Snails (50ml)",Skin Care,Moisturizers,1620,1458,10,4.5,15,3,,In Stock,High,162
The Face Shop,"The Face Shop Pomegranate & Collagen
Emulsion - Anti Aging Korean Moisturizer
with Hyaluronic Acid (140ml)",Skin Care,Moisturizers,1950,0,0,4.4,604,80,,In Stock,High,1950
The Face Shop,"The Face Shop Rice Water Cream with
Niacinamide & HA, Brightens Skin, Fades
Blemishes & Acne Marks (50ml)",Skin Care,Moisturizers,1579,0,0,4.6,24,6,,In Stock,High,1579
The Face Shop,"The Face Shop Jeju Aloe Fresh Soothing
Foam Cleanser, Gel To Foam Hydrating &
Cooling Face Wash (150ml)",Skin Care,Cleansers,500,0,0,4.5,1384,120,,In Stock,High,500
The Face Shop,"The Face Shop Vegan Korean Sunscreen
Serum SPF 50+ PA++++ with Niacinamide &
No White Cast (50ml)",Skin Care,Serums,2199,0,0,4.0,92,15,,In Stock,High,2199
The Face Shop,"The Face Shop Pomegranate & 10% Collagen
Korean Under Eye Cream for Dark Circles
& Wrinkles (50ml)",Skin Care,Moisturizers,2190,0,0,4.3,250,48,,In Stock,High,2190
The Face Shop,"The Face Shop Chia Seed Hydro Lotion
with Vit B12 & Hyaluronic Acid, Face
Cream for 24HR Hydration (145ml)",Skin Care,Moisturizers,1790,0,0,4.4,915,239,,In Stock,High,1790
The Face Shop,"The Face Shop Vegan Korean Lipcerin -
Lip Mask, Glowy Balm, Lip Scrub &
Plumping Gloss in one (15ml)",Makeup,Lips,1750,1400,20,4.4,38,11,,In Stock,High,350
The Face Shop,"The Face Shop Herb Day 365 Face Wash
(100ml)",Skin Care,Cleansers,365,329,10,4.4,1264,354,,In Stock,High,36
The Face Shop,"The Face Shop White Seed Brightening
Korean Toner with Niacinamide for
Dullness, Acne Scars & Pores (160ml)",Skin Care,Toners,1990,0,0,4.4,426,84,,In Stock,High,1990
The Face Shop,"The Face Shop Ugly Lovely Yuja Wash Off
Mask (5ml)",Skin Care,Masks,450,360,20,0.0,0,0,,In Stock,Low,90
The Face Shop,"The Face Shop Dr.Belmeur Salicylic Acid
Clarifying Invisible Korean Acne Patches
for Pimple Care (Pack of 72)",Kits & Combos,Combo,499,0,0,4.1,982,134,,In Stock,High,499
The Face Shop,"The Face Shop Jeju Aloe Fresh Soothing
Gel Tube, Pure Non Sticky Aloe Gel For
Body, Face & Hair (300ml)",Skin Care,Moisturizers,490,0,0,4.5,1345,511,,In Stock,High,490
The Face Shop,"The Face Shop Rice Water Eye Cream with
Niacinamide, Brightens & Moisturizes
Under Eye Dark Circles (20ml)",Skin Care,Moisturizers,1579,1342,15,4.9,9,1,,In Stock,High,237
The Face Shop,"The Face Shop Jeju Volcanic Lava Anti
Dust Pore Cleansing Foam, Face Wash For
Deep Skin Cleansing (140ml)",Skin Care,Cleansers,1240,0,0,4.4,1052,256,,In Stock,High,1240
The Face Shop,"The Face Shop Rice Water Bright
Cleansing Foam Face Wash - Pack Of 2",Kits & Combos,Combo,1250,0,0,4.4,7787,409,,In Stock,High,1250
The Face Shop,"The Face Shop Smart Peeling White Jewel
Perle, Brightening Face Scrub For Tan
Removal (120ml)",Skin Care,Cleansers,990,891,10,4.3,625,159,,In Stock,High,99
The Face Shop,"The Face Shop Perfect Tinted Korean
Sunscreen SPF 50 PA++++ for UV & Blue
Light Protection & Tone Up (45ml)",Skin Care,Sun Care,1620,0,0,4.4,238,24,,In Stock,High,1620
The Face Shop,"The Face Shop Tea Tree Korean Toner Pads
with AHA, BHA, PHA & Hyaluronic Acid,
for Acne & Oily skin (150ml)",Skin Care,Toners,2799,2099,25,4.4,22,1,,In Stock,High,700
The Face Shop,"The Face Shop Alltimate Panthenol 2%
Exfoliating Gel -Korean Cleansing Scrub
with AHA, BHA, LHA, PHA (150ml)",Skin Care,Cleansers,1100,990,10,4.0,7,0,,In Stock,High,110
The Face Shop,"The Face Shop Tea Tree Pore Cream -
Korean Moisturizer with AHA, BHA, PHA &
Hyaluronic Acid for Acne (50ml)",Skin Care,Moisturizers,2799,0,0,4.4,39,7,,In Stock,High,2799
The Face Shop,"The Face Shop Chia Seed Hydro Toner with
Vit B12 & Hyaluronic Acid, Face Toner
for 24HR Hydration (160ml)",Skin Care,Toners,1690,0,0,4.5,464,142,,In Stock,High,1690
The Face Shop,"The Face Shop Waterproof Active Korean
Sunscreen SPF 50 PA++++ with Niacinamide
for Outdoor Activity (50ml)",Skin Care,Sun Care,1199,1019,15,4.4,229,14,,In Stock,High,180
The Face Shop,"The Face Shop Power Long-Lasting SPF 50+
Pa+++ Tinted Sunscreen, Evens Skin Tone
& Water Resistant (50ml)",Skin Care,Sun Care,2100,0,0,4.1,83,10,,In Stock,High,2100
The Face Shop,"The Face Shop 98% Pure Vitamin C
Brightening Korean Serum with
Niacinamide & Hyaluronic Acid (30ml)",Skin Care,Serums,1935,1355,30,4.2,9,1,,In Stock,High,580
The Face Shop,"The Face Shop Herb Day 365 Face Wash -
Aloe & Greentea, Hydrates Skin &
Maintains Ph Level (170ml)",Skin Care,Cleansers,590,0,0,4.5,603,142,,In Stock,High,590
The Face Shop,"The Face Shop Rice Water Serum with
Niacinamide & HA, Brightens Skin, Fades
Blemishes & Acne Marks (30ml)",Skin Care,Serums,1799,1529,15,3.6,9,1,,In Stock,Medium,270
The Face Shop,"The Face Shop Chia Seed Hydro Mist with
Vit B12 & Hyaluronic Acid, Mist Toner
for 24HR Hydration (165ml)",Bath & Body,Fragrances,1690,0,0,4.3,217,46,,In Stock,High,1690
The Face Shop,"The Face Shop Alltimate Multi Vita 10%
Serum - Vitamin C Brightening &
Illuminating Korean Skincare (30ml)",Skin Care,Serums,1440,1296,10,0.0,0,0,,In Stock,Low,144
The Face Shop,"The Face Shop Vegan Sunscreen Stick SPF
50+ PA++++ : Korean Sun Care with
Waterproof Formula (18 g)",Skin Care,Sun Care,2399,1799,25,4.2,36,1,,In Stock,High,600
The Face Shop,"The Face Shop Smile Foot Peeling Mask
(40ml)",Skin Care,Masks,849,0,0,4.0,511,134,,In Stock,High,849
The Face Shop,"The Face Shop The Face Shop All Clear
Micellar All-In-One Face Wash With
Hyaluronic Acid, Aha & Pha (150ml)",Skin Care,Cleansers,1199,0,0,4.5,38,3,,In Stock,High,1199
The Face Shop,"The Face Shop Primer Sunscreen SPF 50+
PA++++ with Zinc Oxide, Covers Pores &
Evens Skin Tone (50ml)",Makeup,Face,1800,0,0,4.3,108,14,,In Stock,High,1800
The Face Shop,"The Face Shop Dr.Belmeur Salicylic Acid
Clarifying Spot Cover Korean Pimple
Patches for Acne Healing (40pcs)",Skin Care,Specialised Skincare,929,0,0,4.3,568,38,,In Stock,High,929
The Face Shop,"The Face Shop Ugly Lovely Yuja Wash Off
Mask (100ml)",Skin Care,Masks,2729,1910,30,0.0,0,0,,In Stock,Low,819
The Face Shop,"The Face Shop Smile Foot Pelling Jellly
Mask (40ml)",Skin Care,Masks,610,0,0,3.7,85,25,,In Stock,Medium,610
The Face Shop,"The Face Shop The Therapy Vegan Moisture
Blending Cream With Niacinamide, Gives
48Hr Hydration (60ml)",Skin Care,Moisturizers,3799,0,0,4.2,10,0,,In Stock,High,3799
The Face Shop,"The Face Shop Alltimate Niacinamide 10%
Korean Serum - Reduces Oil & Minimizes
Pores, for Oily Skin (30ml)",Skin Care,Serums,1270,1143,10,0.0,0,0,,In Stock,Low,127
The Face Shop,"The Face Shop Tea Tree Pore Korean
Ampoule Serum with AHA, BHA, PHA &
Hyaluronic Acid for Acne (30ml)",Skin Care,Serums,2999,0,0,4.2,5,0,,In Stock,High,2999
The Face Shop,"The Face Shop Alltimate PHA Face Toner -
Exfoliating Korean Beauty Skincare with
Hyaluronic Acid (200ml)",Skin Care,Cleansers,1299,1169,10,0.0,0,0,,In Stock,Low,130
The Face Shop,"The Face Shop Vegan Ugly Lovely Carrot
Sleeping Mask - Korean Moisturizer with
Panthenol & Vitamin E (100ml)",Skin Care,Masks,2529,1770,30,0.0,0,0,,In Stock,Low,759
The Face Shop,"The Face Shop Alltimate Panthenol 2.5%
Cream - Korean Barrier Repair
Moisturizer, ideal for Dry Skin (50ml)",Skin Care,Moisturizers,1549,1394,10,0.0,0,0,,In Stock,Low,155
The Face Shop,"The Face Shop Dr.Belmeur Clean Face Mild
Lotion With Squalane (145ml)",Skin Care,Moisturizers,1485,0,0,4.5,133,27,,In Stock,High,1485
The Face Shop,"The Face Shop The Therapy Vegan Skincare
Kit, Limited Edition Luxury Skin Routine
Gift Set (62ml)",Kits & Combos,Combo,1150,0,0,4.2,43,3,,In Stock,High,1150
The Face Shop,"The Face Shop Vegan Ugly Lovely Fig Wash
Off Mask with Peptides - Korean
Exfoliating Scrub for Pores (23ml)",Skin Care,Cleansers,2729,1910,30,0.0,0,0,,In Stock,Low,819
The Face Shop,"The Face Shop Alltimate Hyaluronic
Squalane 1% Cream - Korean Day & Night
Hydrating Moisturizer (50ml)",Skin Care,Moisturizers,1529,1376,10,5.0,2,2,,In Stock,High,153
The Face Shop,"The Face Shop Dr.Belmeur Derma Collagen
Hydrogel Eye Patches, For Under Eye Dark
Cicle & Wrinkles (4 g)",Skin Care,Specialised Skincare,635,0,0,4.0,36,0,,In Stock,High,635
The Face Shop,"The Face Shop The Therapy Vegan Blending
Cream, Organic & Vegan 2 In 1 Gel &
Cream With Niacinamide (60ml)",Skin Care,Moisturizers,3799,0,0,4.2,4,1,,In Stock,High,3799
The Face Shop,"The Face Shop The Face Shop Non-Greasy
Vegan Hand Cream - Sunset Rooftop With
Hyaluronic Acid (30ml)",Bath & Body,Hands & Feet,399,0,0,4.2,28,3,,In Stock,High,399
The Face Shop,"The Face Shop Dr.Belmeur Clean Face Mild
Toner With 2% Niacinamide (145ml)",Skin Care,Toners,1485,0,0,4.6,110,27,,In Stock,High,1485
The Face Shop,"The Face Shop The Face Shop Non-Greasy
Vegan Hand Cream - Noon Park With
Hyaluronic Acid (30ml)",Bath & Body,Hands & Feet,399,0,0,4.4,41,1,,In Stock,High,399
The Face Shop,"The Face Shop Air Cotton Cushion SPF 50+
PA++++ - 205 Dark Beige (12 g)",Skin Care,Sun Care,1499,0,0,4.3,73,9,,In Stock,High,1499
The Face Shop,"The Face Shop The Face Shop Non-Greasy
Vegan Hand Cream - Midnight Street With
Hyaluronic Acid (30ml)",Bath & Body,Hands & Feet,399,0,0,4.1,25,5,,In Stock,High,399
The Face Shop,"The Face Shop Vegan Ugly Lovely Carrot
Sleeping Mask - Korean Moisturizer with
Panthenol & Vitamin E (5ml)",Skin Care,Masks,350,280,20,0.0,0,0,,In Stock,Low,70
The Face Shop,"The Face Shop Mattifying Oil Control
Compact SPF 30 PA ++ with Niacinamide,
Gives Matte Finish (13 g)",Makeup,Face,1590,0,0,3.9,71,15,,In Stock,Medium,1590
The Face Shop,"The Face Shop Super Bright Duo Travel
Gift Combo (3pcs)",Kits & Combos,Combo,2064,1754,15,4.5,219,9,,In Stock,High,310
The Face Shop,"The Face Shop Ugly Lovely Potato Mask
(23ml)",Skin Care,Masks,299,269,10,0.0,0,0,,In Stock,Low,30
The Face Shop,"The Face Shop Ugly Lovely Mandarin Mask
(23ml)",Skin Care,Masks,299,269,10,4.0,1,0,,In Stock,High,30
The Face Shop,"The Face Shop Wedding Favour Combo (7
pcs)",Kits & Combos,Combo,850,0,0,4.4,14,5,,In Stock,High,850
The Face Shop,"The Face Shop The Therapy Vegan Blending
Toner, Organic & Vegan Toner To Smooth
Wrinkles (180ml)",Skin Care,Toners,2799,0,0,4.2,6,1,,In Stock,High,2799
The Face Shop,"The Face Shop Alltimate Panthenol 1%
Korean Serum - Hydrating & Moisturizing
with Hyaluronic Acid (30ml)",Skin Care,Serums,1270,1143,10,3.0,1,0,,In Stock,Medium,127
The Face Shop,"The Face Shop Best Seller Brightening
Combo",Kits & Combos,Combo,2239,1890,16,4.4,5117,581,,In Stock,High,349
The Face Shop,"The Face Shop Vegan Ugly Lovely Fig Wash
Off Mask with Peptides - Korean
Exfoliating Scrub for Pores (5ml)",Skin Care,Cleansers,570,456,20,0.0,0,0,,In Stock,Low,114
The Face Shop,"The Face Shop X Belif X DHC Combo, with
Rice Face Wash, Cleansing Oil,
Brightening Serum & Lip Mask (4pcs)",Kits & Combos,Combo,4053,2419,40,4.5,1812,145,,Out Of Stock,High,1634
The Face Shop,"The Face Shop Jeju Volcanic Lava Fresh
Nose Strips, Nose Patches To Remove
Blackheads & Whiteheads (7 pieces)",Kits & Combos,Combo,400,0,0,4.4,484,41,,Out Of Stock,High,400
The Face Shop,"The Face Shop Pomegranate & 10% Collagen
Korean Toner with Hyaluronic Acid - Best
in Anti Aging (160ml)",Skin Care,Toners,1960,0,0,4.4,141,27,,Out Of Stock,High,1960
The Face Shop,"The Face Shop The Face Shop Non-Greasy
Vegan Hand Cream - Morning Florist With
Hyaluronic Acid (30ml)",Bath & Body,Hands & Feet,399,0,0,4.6,143,22,,Out Of Stock,High,399
The Face Shop,"The Face Shop Herb Day 365 Amino Acid
Face Wash, Gentle Cleanser That
Exfoliates & Brighten Skin (170ml)",Skin Care,Cleansers,1299,0,0,4.6,8,1,,Out Of Stock,High,1299
